ts_unix_ms,ts_dt_utc,symbol,n_trades_1s,sum_qty_1s,vwap_1s,buy_qty_1s,sell_qty_1s,buy_notional_1s,sell_notional_1s
1771368322522,2026-02-17 22:45:22.522000,SOLUSDT,2,9.57,85.10368861024033,3.53,6.04,300.43829999999997,514.004
1771368322522,2026-02-17 22:45:22.522000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368322522,2026-02-17 22:45:22.522000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368323538,2026-02-17 22:45:23.538000,BTCUSDT,1,0.147,67576.0,0.147,0.0,9933.671999999999,0.0
1771368323538,2026-02-17 22:45:23.538000,ETHUSDT,1,1.053,1997.8,0.0,1.053,0.0,2103.6834
1771368323538,2026-02-17 22:45:23.538000,SOLUSDT,1,6.04,85.10000000000001,0.0,6.04,0.0,514.004
1771368323538,2026-02-17 22:45:23.538000,BNBUSDT,1,0.32,618.7,0.32,0.0,197.984,0.0
1771368323538,2026-02-17 22:45:23.538000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368324555,2026-02-17 22:45:24.555000,BTCUSDT,1,0.147,67576.0,0.147,0.0,9933.671999999999,0.0
1771368324555,2026-02-17 22:45:24.555000,ETHUSDT,2,1.071,1997.8016806722687,0.018,1.053,35.962199999999996,2103.6834
1771368324555,2026-02-17 22:45:24.555000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368324555,2026-02-17 22:45:24.555000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368324555,2026-02-17 22:45:24.555000,XRPUSDT,1,267.9,1.4751,0.0,267.9,0.0,395.17929
1771368325591,2026-02-17 22:45:25.591000,BTCUSDT,1,0.15,67576.0,0.0,0.15,0.0,10136.4
1771368325591,2026-02-17 22:45:25.591000,ETHUSDT,3,1.121,1997.8032114183761,1.121,0.0,2239.5373999999997,0.0
1771368325591,2026-02-17 22:45:25.591000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368325591,2026-02-17 22:45:25.591000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368325591,2026-02-17 22:45:25.591000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368326599,2026-02-17 22:45:26.599000,BTCUSDT,1,0.15,67576.0,0.0,0.15,0.0,10136.4
1771368326599,2026-02-17 22:45:26.599000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368326599,2026-02-17 22:45:26.599000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368326599,2026-02-17 22:45:26.599000,BNBUSDT,1,0.54,618.7,0.54,0.0,334.09800000000007,0.0
1771368326599,2026-02-17 22:45:26.599000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368327614,2026-02-17 22:45:27.614000,BTCUSDT,1,0.141,67576.0,0.141,0.0,9528.215999999999,0.0
1771368327614,2026-02-17 22:45:27.614000,ETHUSDT,1,2.302,1997.8,0.0,2.302,0.0,4598.9356
1771368327614,2026-02-17 22:45:27.614000,SOLUSDT,1,7.77,85.10000000000001,7.77,0.0,661.227,0.0
1771368327614,2026-02-17 22:45:27.614000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368327614,2026-02-17 22:45:27.614000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368328629,2026-02-17 22:45:28.629000,BTCUSDT,1,0.141,67576.0,0.141,0.0,9528.215999999999,0.0
1771368328629,2026-02-17 22:45:28.629000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368328629,2026-02-17 22:45:28.629000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368328629,2026-02-17 22:45:28.629000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368328629,2026-02-17 22:45:28.629000,XRPUSDT,1,245.4,1.475,245.4,0.0,361.96500000000003,0.0
1771368329648,2026-02-17 22:45:29.648000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368329648,2026-02-17 22:45:29.648000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368329648,2026-02-17 22:45:29.648000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368329648,2026-02-17 22:45:29.648000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368329648,2026-02-17 22:45:29.648000,XRPUSDT,1,245.4,1.475,245.4,0.0,361.96500000000003,0.0
1771368330662,2026-02-17 22:45:30.662000,BTCUSDT,1,0.123,67576.0,0.0,0.123,0.0,8311.848
1771368330662,2026-02-17 22:45:30.662000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368330662,2026-02-17 22:45:30.662000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368330662,2026-02-17 22:45:30.662000,BNBUSDT,1,0.56,618.7,0.0,0.56,0.0,346.47200000000004
1771368330662,2026-02-17 22:45:30.662000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368331679,2026-02-17 22:45:31.679000,BTCUSDT,1,0.12,67576.0,0.12,0.0,8109.12,0.0
1771368331679,2026-02-17 22:45:31.679000,ETHUSDT,1,2.076,1997.7999999999997,2.076,0.0,4147.4328,0.0
1771368331679,2026-02-17 22:45:31.679000,SOLUSDT,1,2.91,85.11,0.0,2.91,0.0,247.67010000000002
1771368331679,2026-02-17 22:45:31.679000,BNBUSDT,1,0.56,618.7,0.0,0.56,0.0,346.47200000000004
1771368331679,2026-02-17 22:45:31.679000,XRPUSDT,1,128.5,1.4751,0.0,128.5,0.0,189.55035
1771368332692,2026-02-17 22:45:32.692000,BTCUSDT,1,0.12,67576.0,0.12,0.0,8109.12,0.0
1771368332692,2026-02-17 22:45:32.692000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368332692,2026-02-17 22:45:32.692000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368332692,2026-02-17 22:45:32.692000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368332692,2026-02-17 22:45:32.692000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368333707,2026-02-17 22:45:33.707000,BTCUSDT,1,0.12,67576.0,0.0,0.12,0.0,8109.12
1771368333707,2026-02-17 22:45:33.707000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368333707,2026-02-17 22:45:33.707000,SOLUSDT,1,7.56,85.11,0.0,7.56,0.0,643.4316
1771368333707,2026-02-17 22:45:33.707000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368333707,2026-02-17 22:45:33.707000,XRPUSDT,1,245.2,1.4754,245.2,0.0,361.76808,0.0
1771368334720,2026-02-17 22:45:34.720000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368334720,2026-02-17 22:45:34.720000,ETHUSDT,1,2.423,1997.8,0.0,2.423,0.0,4840.6694
1771368334720,2026-02-17 22:45:34.720000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368334720,2026-02-17 22:45:34.720000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368334720,2026-02-17 22:45:34.720000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368335734,2026-02-17 22:45:35.734000,BTCUSDT,1,0.121,67575.1,0.121,0.0,8176.587100000001,0.0
1771368335734,2026-02-17 22:45:35.734000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368335734,2026-02-17 22:45:35.734000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368335734,2026-02-17 22:45:35.734000,BNBUSDT,1,0.31,618.7,0.31,0.0,191.79700000000003,0.0
1771368335734,2026-02-17 22:45:35.734000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368336742,2026-02-17 22:45:36.742000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368336742,2026-02-17 22:45:36.742000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368336742,2026-02-17 22:45:36.742000,SOLUSDT,1,9.6,85.11,9.6,0.0,817.0559999999999,0.0
1771368336742,2026-02-17 22:45:36.742000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368336742,2026-02-17 22:45:36.742000,XRPUSDT,1,144.5,1.4753,0.0,144.5,0.0,213.18085000000002
1771368337759,2026-02-17 22:45:37.759000,BTCUSDT,1,0.132,67568.7,0.0,0.132,0.0,8919.0684
1771368337759,2026-02-17 22:45:37.759000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368337759,2026-02-17 22:45:37.759000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368337759,2026-02-17 22:45:37.759000,BNBUSDT,1,0.59,618.7,0.0,0.59,0.0,365.033
1771368337759,2026-02-17 22:45:37.759000,XRPUSDT,1,342.5,1.4754,0.0,342.5,0.0,505.3245
1771368338771,2026-02-17 22:45:38.771000,BTCUSDT,2,0.113,67568.7,0.112,0.001,7567.694399999999,67.56869999999999
1771368338771,2026-02-17 22:45:38.771000,ETHUSDT,1,1.862,1997.9,1.862,0.0,3720.0898,0.0
1771368338771,2026-02-17 22:45:38.771000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368338771,2026-02-17 22:45:38.771000,BNBUSDT,1,0.59,618.7,0.0,0.59,0.0,365.033
1771368338771,2026-02-17 22:45:38.771000,XRPUSDT,1,342.5,1.4754,0.0,342.5,0.0,505.3245
1771368339778,2026-02-17 22:45:39.778000,BTCUSDT,3,0.114,67568.69999999998,0.112,0.002,7567.694399999999,135.13739999999999
1771368339778,2026-02-17 22:45:39.778000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368339778,2026-02-17 22:45:39.778000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368339778,2026-02-17 22:45:39.778000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368339778,2026-02-17 22:45:39.778000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368340791,2026-02-17 22:45:40.791000,BTCUSDT,2,0.163,67568.7,0.162,0.001,10946.1294,67.56869999999999
1771368340791,2026-02-17 22:45:40.791000,ETHUSDT,1,0.787,1997.9,0.787,0.0,1572.3473000000001,0.0
1771368340791,2026-02-17 22:45:40.791000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368340791,2026-02-17 22:45:40.791000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368340791,2026-02-17 22:45:40.791000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368341800,2026-02-17 22:45:41.800000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368341800,2026-02-17 22:45:41.800000,ETHUSDT,1,0.787,1997.9,0.787,0.0,1572.3473000000001,0.0
1771368341800,2026-02-17 22:45:41.800000,SOLUSDT,1,3.96,85.11,0.0,3.96,0.0,337.0356
1771368341800,2026-02-17 22:45:41.800000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368341800,2026-02-17 22:45:41.800000,XRPUSDT,1,269.6,1.4755,269.6,0.0,397.79480000000007,0.0
1771368342817,2026-02-17 22:45:42.817000,BTCUSDT,1,0.162,67568.7,0.0,0.162,0.0,10946.1294
1771368342817,2026-02-17 22:45:42.817000,ETHUSDT,1,2.138,1997.8999999999999,0.0,2.138,0.0,4271.5102
1771368342817,2026-02-17 22:45:42.817000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368342817,2026-02-17 22:45:42.817000,BNBUSDT,1,0.5,618.7,0.5,0.0,309.35,0.0
1771368342817,2026-02-17 22:45:42.817000,XRPUSDT,1,269.6,1.4755,269.6,0.0,397.79480000000007,0.0
1771368343832,2026-02-17 22:45:43.832000,BTCUSDT,1,0.162,67568.7,0.0,0.162,0.0,10946.1294
1771368343832,2026-02-17 22:45:43.832000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368343832,2026-02-17 22:45:43.832000,SOLUSDT,1,4.94,85.12,4.94,0.0,420.49280000000005,0.0
1771368343832,2026-02-17 22:45:43.832000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368343832,2026-02-17 22:45:43.832000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368344842,2026-02-17 22:45:44.842000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368344842,2026-02-17 22:45:44.842000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368344842,2026-02-17 22:45:44.842000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368344842,2026-02-17 22:45:44.842000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368344842,2026-02-17 22:45:44.842000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368345859,2026-02-17 22:45:45.859000,BTCUSDT,1,0.081,67568.7,0.081,0.0,5473.0647,0.0
1771368345859,2026-02-17 22:45:45.859000,ETHUSDT,1,1.268,1997.8999999999999,1.268,0.0,2533.3372,0.0
1771368345859,2026-02-17 22:45:45.859000,SOLUSDT,1,4.18,85.12,0.0,4.18,0.0,355.8016
1771368345859,2026-02-17 22:45:45.859000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368345859,2026-02-17 22:45:45.859000,XRPUSDT,1,118.3,1.4756,118.3,0.0,174.56348,0.0
1771368346873,2026-02-17 22:45:46.873000,BTCUSDT,1,0.211,67568.7,0.0,0.211,0.0,14256.9957
1771368346873,2026-02-17 22:45:46.873000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368346873,2026-02-17 22:45:46.873000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368346873,2026-02-17 22:45:46.873000,BNBUSDT,1,0.3,618.7,0.0,0.3,0.0,185.61
1771368346873,2026-02-17 22:45:46.873000,XRPUSDT,1,285.2,1.4756,0.0,285.2,0.0,420.84112
1771368347887,2026-02-17 22:45:47.887000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368347887,2026-02-17 22:45:47.887000,ETHUSDT,1,1.277,1997.9,1.277,0.0,2551.3183,0.0
1771368347887,2026-02-17 22:45:47.887000,SOLUSDT,1,11.32,85.13,0.0,11.32,0.0,963.6716
1771368347887,2026-02-17 22:45:47.887000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368347887,2026-02-17 22:45:47.887000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368348902,2026-02-17 22:45:48.902000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368348902,2026-02-17 22:45:48.902000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368348902,2026-02-17 22:45:48.902000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368348902,2026-02-17 22:45:48.902000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368348902,2026-02-17 22:45:48.902000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368349912,2026-02-17 22:45:49.912000,BTCUSDT,1,0.165,67568.6,0.165,0.0,11148.819000000001,0.0
1771368349912,2026-02-17 22:45:49.912000,ETHUSDT,1,0.84,1997.7,0.0,0.84,0.0,1678.068
1771368349912,2026-02-17 22:45:49.912000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368349912,2026-02-17 22:45:49.912000,BNBUSDT,1,0.37,618.7,0.37,0.0,228.919,0.0
1771368349912,2026-02-17 22:45:49.912000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368350919,2026-02-17 22:45:50.919000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368350919,2026-02-17 22:45:50.919000,ETHUSDT,1,0.006,1997.8,0.006,0.0,11.9868,0.0
1771368350919,2026-02-17 22:45:50.919000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368350919,2026-02-17 22:45:50.919000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368350919,2026-02-17 22:45:50.919000,XRPUSDT,1,400.6,1.4756,400.6,0.0,591.12536,0.0
1771368351929,2026-02-17 22:45:51.929000,BTCUSDT,2,0.22000000000000003,67568.62272727273,0.05,0.17,3378.435,11486.662000000002
1771368351929,2026-02-17 22:45:51.929000,ETHUSDT,2,3.106,1998.172569220863,2.254,0.852,4503.9428,1702.3811999999998
1771368351929,2026-02-17 22:45:51.929000,SOLUSDT,2,61.3,85.15000000000002,61.3,0.0,5219.695000000001,0.0
1771368351929,2026-02-17 22:45:51.929000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368351929,2026-02-17 22:45:51.929000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368352945,2026-02-17 22:45:52.945000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368352945,2026-02-17 22:45:52.945000,ETHUSDT,1,1.897,1998.1,1.897,0.0,3790.3957,0.0
1771368352945,2026-02-17 22:45:52.945000,SOLUSDT,1,12.23,85.15,12.23,0.0,1041.3845000000001,0.0
1771368352945,2026-02-17 22:45:52.945000,BNBUSDT,1,0.36,618.8,0.0,0.36,0.0,222.76799999999997
1771368352945,2026-02-17 22:45:52.945000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368353962,2026-02-17 22:45:53.962000,BTCUSDT,1,0.161,67568.6,0.161,0.0,10878.544600000001,0.0
1771368353962,2026-02-17 22:45:53.962000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368353962,2026-02-17 22:45:53.962000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368353962,2026-02-17 22:45:53.962000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368353962,2026-02-17 22:45:53.962000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368354970,2026-02-17 22:45:54.970000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368354970,2026-02-17 22:45:54.970000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368354970,2026-02-17 22:45:54.970000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368354970,2026-02-17 22:45:54.970000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368354970,2026-02-17 22:45:54.970000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368355987,2026-02-17 22:45:55.987000,BTCUSDT,1,0.118,67568.6,0.0,0.118,0.0,7973.0948
1771368355987,2026-02-17 22:45:55.987000,ETHUSDT,1,0.775,1998.1,0.0,0.775,0.0,1548.5275
1771368355987,2026-02-17 22:45:55.987000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368355987,2026-02-17 22:45:55.987000,BNBUSDT,1,0.49,618.8,0.49,0.0,303.212,0.0
1771368355987,2026-02-17 22:45:55.987000,XRPUSDT,1,91.8,1.4754,0.0,91.8,0.0,135.44172
1771368356999,2026-02-17 22:45:56.999000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368356999,2026-02-17 22:45:56.999000,ETHUSDT,2,6.475,1998.2000000000003,5.417,1.058,10824.2494,2114.0956
1771368356999,2026-02-17 22:45:56.999000,SOLUSDT,1,10.55,85.15,0.0,10.55,0.0,898.3325000000001
1771368356999,2026-02-17 22:45:56.999000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368356999,2026-02-17 22:45:56.999000,XRPUSDT,1,186.2,1.4754,0.0,186.2,0.0,274.71948
1771368358014,2026-02-17 22:45:58.014000,BTCUSDT,1,0.079,67568.6,0.079,0.0,5337.919400000001,0.0
1771368358014,2026-02-17 22:45:58.014000,ETHUSDT,1,1.058,1998.2,0.0,1.058,0.0,2114.0956
1771368358014,2026-02-17 22:45:58.014000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368358014,2026-02-17 22:45:58.014000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368358014,2026-02-17 22:45:58.014000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368359025,2026-02-17 22:45:59.025000,BTCUSDT,1,0.096,67568.6,0.096,0.0,6486.5856,0.0
1771368359025,2026-02-17 22:45:59.025000,ETHUSDT,1,0.66,1998.2999999999997,0.66,0.0,1318.878,0.0
1771368359025,2026-02-17 22:45:59.025000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368359025,2026-02-17 22:45:59.025000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368359025,2026-02-17 22:45:59.025000,XRPUSDT,1,253.0,1.4754,253.0,0.0,373.2762,0.0
1771368360042,2026-02-17 22:46:00.042000,BTCUSDT,1,0.144,67568.6,0.0,0.144,0.0,9729.8784
1771368360042,2026-02-17 22:46:00.042000,ETHUSDT,1,1.336,1998.2999999999997,0.0,1.336,0.0,2669.7288
1771368360042,2026-02-17 22:46:00.042000,SOLUSDT,2,4.27,85.15023419203749,4.27,0.0,363.59150000000005,0.0
1771368360042,2026-02-17 22:46:00.042000,BNBUSDT,1,0.29,618.8,0.0,0.29,0.0,179.45199999999997
1771368360042,2026-02-17 22:46:00.042000,XRPUSDT,1,253.0,1.4754,253.0,0.0,373.2762,0.0
1771368361054,2026-02-17 22:46:01.054000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368361054,2026-02-17 22:46:01.054000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368361054,2026-02-17 22:46:01.054000,SOLUSDT,1,9.78,85.15,9.78,0.0,832.767,0.0
1771368361054,2026-02-17 22:46:01.054000,BNBUSDT,1,0.01,618.8,0.0,0.01,0.0,6.188
1771368361054,2026-02-17 22:46:01.054000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368362067,2026-02-17 22:46:02.067000,BTCUSDT,1,0.201,67568.6,0.201,0.0,13581.288600000002,0.0
1771368362067,2026-02-17 22:46:02.067000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368362067,2026-02-17 22:46:02.067000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368362067,2026-02-17 22:46:02.067000,BNBUSDT,1,0.01,618.8,0.0,0.01,0.0,6.188
1771368362067,2026-02-17 22:46:02.067000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368363084,2026-02-17 22:46:03.084000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368363084,2026-02-17 22:46:03.084000,ETHUSDT,2,6.008,1998.3647137150465,6.008,0.0,12006.1752,0.0
1771368363084,2026-02-17 22:46:03.084000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368363084,2026-02-17 22:46:03.084000,BNBUSDT,1,0.45,618.8,0.0,0.45,0.0,278.46
1771368363084,2026-02-17 22:46:03.084000,XRPUSDT,1,96.7,1.4755999999999998,0.0,96.7,0.0,142.69052
1771368364099,2026-02-17 22:46:04.099000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368364099,2026-02-17 22:46:04.099000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368364099,2026-02-17 22:46:04.099000,SOLUSDT,1,12.9,85.15,0.0,12.9,0.0,1098.4350000000002
1771368364099,2026-02-17 22:46:04.099000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368364099,2026-02-17 22:46:04.099000,XRPUSDT,1,344.6,1.4756,0.0,344.6,0.0,508.49176000000006
1771368365116,2026-02-17 22:46:05.116000,BTCUSDT,1,0.171,67568.6,0.0,0.171,0.0,11554.230600000003
1771368365116,2026-02-17 22:46:05.116000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368365116,2026-02-17 22:46:05.116000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368365116,2026-02-17 22:46:05.116000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368365116,2026-02-17 22:46:05.116000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368366155,2026-02-17 22:46:06.155000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368366155,2026-02-17 22:46:06.155000,ETHUSDT,1,1.413,1998.3000000000002,0.0,1.413,0.0,2823.5979
1771368366155,2026-02-17 22:46:06.155000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368366155,2026-02-17 22:46:06.155000,BNBUSDT,1,0.25,618.8,0.25,0.0,154.7,0.0
1771368366155,2026-02-17 22:46:06.155000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368367165,2026-02-17 22:46:07.165000,BTCUSDT,1,0.182,67568.6,0.182,0.0,12297.485200000001,0.0
1771368367165,2026-02-17 22:46:07.165000,ETHUSDT,1,0.005,1998.4,0.005,0.0,9.992,0.0
1771368367165,2026-02-17 22:46:07.165000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368367165,2026-02-17 22:46:07.165000,BNBUSDT,1,0.25,618.8,0.25,0.0,154.7,0.0
1771368367165,2026-02-17 22:46:07.165000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368368177,2026-02-17 22:46:08.177000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368368177,2026-02-17 22:46:08.177000,ETHUSDT,1,1.402,1998.3,1.402,0.0,2801.6166,0.0
1771368368177,2026-02-17 22:46:08.177000,SOLUSDT,1,4.42,85.15,4.42,0.0,376.363,0.0
1771368368177,2026-02-17 22:46:08.177000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368368177,2026-02-17 22:46:08.177000,XRPUSDT,1,162.1,1.4757,162.1,0.0,239.21097,0.0
1771368369187,2026-02-17 22:46:09.187000,BTCUSDT,1,0.255,67582.9,0.0,0.255,0.0,17233.639499999997
1771368369187,2026-02-17 22:46:09.187000,ETHUSDT,1,1.526,1998.6000000000001,1.526,0.0,3049.8636,0.0
1771368369187,2026-02-17 22:46:09.187000,SOLUSDT,1,22.63,85.16,22.63,0.0,1927.1707999999999,0.0
1771368369187,2026-02-17 22:46:09.187000,BNBUSDT,1,0.49,618.8,0.49,0.0,303.212,0.0
1771368369187,2026-02-17 22:46:09.187000,XRPUSDT,1,162.1,1.4757,162.1,0.0,239.21097,0.0
1771368370195,2026-02-17 22:46:10.195000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368370195,2026-02-17 22:46:10.195000,ETHUSDT,1,2.306,1998.8,0.0,2.306,0.0,4609.2328
1771368370195,2026-02-17 22:46:10.195000,SOLUSDT,1,4.06,85.15,4.06,0.0,345.709,0.0
1771368370195,2026-02-17 22:46:10.195000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368370195,2026-02-17 22:46:10.195000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368371210,2026-02-17 22:46:11.210000,BTCUSDT,1,0.006,67590.8,0.006,0.0,405.5448,0.0
1771368371210,2026-02-17 22:46:11.210000,ETHUSDT,1,8.811,1999.1000000000001,8.811,0.0,17614.0701,0.0
1771368371210,2026-02-17 22:46:11.210000,SOLUSDT,1,15.17,85.15,0.0,15.17,0.0,1291.7255
1771368371210,2026-02-17 22:46:11.210000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368371210,2026-02-17 22:46:11.210000,XRPUSDT,1,176.1,1.4757,176.1,0.0,259.87077,0.0
1771368372226,2026-02-17 22:46:12.226000,BTCUSDT,1,0.217,67590.7,0.217,0.0,14667.1819,0.0
1771368372226,2026-02-17 22:46:12.226000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368372226,2026-02-17 22:46:12.226000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771368372226,2026-02-17 22:46:12.226000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
