ts_unix_ms,ts_dt_utc,symbol,k1_start_ms,k1_close_ms,k1_open,k1_high,k1_low,k1_close,k1_base_vol,k1_quote_vol,k1_trades,k1_closed
1771368476684,2026-02-17 22:47:56.684000,ETHUSDT,1771368420000,1771368479999,1998.9,2000.0,1998.9,1999.5,38.742,77471.3872,41,False
1771368476684,2026-02-17 22:47:56.684000,SOLUSDT,1771368420000,1771368479999,85.17,85.27,85.17,85.23,209.87,17889.4027,26,False
1771368476684,2026-02-17 22:47:56.684000,BNBUSDT,1771368420000,1771368479999,618.9,619.0,618.9,619.0,5.75,3559.204,18,False
1771368476684,2026-02-17 22:47:56.684000,XRPUSDT,1771368420000,1771368479999,1.4765,1.4782,1.4765,1.4782,1015.6,1500.89139,19,False
1771368477695,2026-02-17 22:47:57.695000,BTCUSDT,1771368420000,1771368479999,67575.7,67615.9,67575.7,67589.9,1.637,110661.8427,42,False
1771368477695,2026-02-17 22:47:57.695000,ETHUSDT,1771368420000,1771368479999,1998.9,2000.0,1998.9,1999.5,38.742,77471.3872,41,False
1771368477695,2026-02-17 22:47:57.695000,SOLUSDT,1771368420000,1771368479999,85.17,85.27,85.17,85.23,209.87,17889.4027,26,False
1771368477695,2026-02-17 22:47:57.695000,BNBUSDT,1771368420000,1771368479999,618.9,619.0,618.9,619.0,6.05,3744.904,19,False
1771368477695,2026-02-17 22:47:57.695000,XRPUSDT,1771368420000,1771368479999,1.4765,1.4782,1.4765,1.4782,1015.6,1500.89139,19,False
1771368478707,2026-02-17 22:47:58.707000,BTCUSDT,1771368420000,1771368479999,67575.7,67615.9,67575.7,67589.9,1.637,110661.8427,42,False
1771368478707,2026-02-17 22:47:58.707000,ETHUSDT,1771368420000,1771368479999,1998.9,2000.0,1998.9,1999.5,40.571,81128.4727,42,False
1771368478707,2026-02-17 22:47:58.707000,SOLUSDT,1771368420000,1771368479999,85.17,85.27,85.17,85.23,213.77,18221.7997,27,False
1771368478707,2026-02-17 22:47:58.707000,BNBUSDT,1771368420000,1771368479999,618.9,619.0,618.9,619.0,6.05,3744.904,19,False
1771368478707,2026-02-17 22:47:58.707000,XRPUSDT,1771368420000,1771368479999,1.4765,1.4782,1.4765,1.4782,1015.6,1500.89139,19,False
1771368479724,2026-02-17 22:47:59.724000,BTCUSDT,1771368420000,1771368479999,67575.7,67615.9,67575.7,67589.9,1.7,114920.0064,43,False
1771368479724,2026-02-17 22:47:59.724000,ETHUSDT,1771368420000,1771368479999,1998.9,2000.0,1998.9,1999.5,40.571,81128.4727,42,False
1771368479724,2026-02-17 22:47:59.724000,SOLUSDT,1771368420000,1771368479999,85.17,85.27,85.17,85.23,225.46,19218.1384,28,False
1771368479724,2026-02-17 22:47:59.724000,BNBUSDT,1771368420000,1771368479999,618.9,619.0,618.9,619.0,6.05,3744.904,19,False
1771368479724,2026-02-17 22:47:59.724000,XRPUSDT,1771368420000,1771368479999,1.4765,1.4782,1.4765,1.4782,1097.3,1621.66033,20,False
1771368480738,2026-02-17 22:48:00.738000,BTCUSDT,1771368420000,1771368479999,67575.7,67615.9,67575.7,67589.9,1.7,114920.0064,43,False
1771368480738,2026-02-17 22:48:00.738000,ETHUSDT,1771368420000,1771368479999,1998.9,2000.0,1998.9,1999.5,40.571,81128.4727,42,False
1771368480738,2026-02-17 22:48:00.738000,SOLUSDT,1771368420000,1771368479999,85.17,85.27,85.17,85.23,225.46,19218.1384,28,False
1771368480738,2026-02-17 22:48:00.738000,BNBUSDT,1771368420000,1771368479999,618.9,619.0,618.9,619.0,6.05,3744.904,19,False
1771368480738,2026-02-17 22:48:00.738000,XRPUSDT,1771368420000,1771368479999,1.4765,1.4782,1.4765,1.4782,1097.3,1621.66033,20,False
1771368481746,2026-02-17 22:48:01.746000,BTCUSDT,1771368420000,1771368479999,67575.7,67615.9,67575.7,67589.9,1.7,114920.0064,43,True
1771368481746,2026-02-17 22:48:01.746000,ETHUSDT,1771368420000,1771368479999,1998.9,2000.0,1998.9,1999.5,40.571,81128.4727,42,True
1771368481746,2026-02-17 22:48:01.746000,SOLUSDT,1771368420000,1771368479999,85.17,85.27,85.17,85.23,225.46,19218.1384,28,True
1771368481746,2026-02-17 22:48:01.746000,BNBUSDT,1771368420000,1771368479999,618.9,619.0,618.9,619.0,6.05,3744.904,19,True
1771368481746,2026-02-17 22:48:01.746000,XRPUSDT,1771368420000,1771368479999,1.4765,1.4782,1.4765,1.4782,1097.3,1621.66033,20,True
1771368482758,2026-02-17 22:48:02.758000,BTCUSDT,1771368420000,1771368479999,67575.7,67615.9,67575.7,67589.9,1.7,114920.0064,43,True
1771368482758,2026-02-17 22:48:02.758000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.5,1999.5,1999.5,2.414,4826.793,3,False
1771368482758,2026-02-17 22:48:02.758000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,15.38,1310.8374,1,False
1771368482758,2026-02-17 22:48:02.758000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.32,198.08,2,False
1771368482758,2026-02-17 22:48:02.758000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4779,1.4779,1.4779,59.0,87.1961,1,False
1771368483773,2026-02-17 22:48:03.773000,BTCUSDT,1771368420000,1771368479999,67575.7,67615.9,67575.7,67589.9,1.7,114920.0064,43,True
1771368483773,2026-02-17 22:48:03.773000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.5,1999.5,1999.5,2.414,4826.793,3,False
1771368483773,2026-02-17 22:48:03.773000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,15.38,1310.8374,1,False
1771368483773,2026-02-17 22:48:03.773000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.32,198.08,2,False
1771368483773,2026-02-17 22:48:03.773000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4779,1.4779,1.4779,59.0,87.1961,1,False
1771368484782,2026-02-17 22:48:04.782000,BTCUSDT,1771368480000,1771368539999,67589.9,67589.9,67589.9,67589.9,0.095,6421.0405,2,False
1771368484782,2026-02-17 22:48:04.782000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.5,1999.5,1999.5,2.414,4826.793,3,False
1771368484782,2026-02-17 22:48:04.782000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,15.38,1310.8374,1,False
1771368484782,2026-02-17 22:48:04.782000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.32,198.08,2,False
1771368484782,2026-02-17 22:48:04.782000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4779,1.4779,1.4779,147.7,218.28583,2,False
1771368485790,2026-02-17 22:48:05.790000,BTCUSDT,1771368480000,1771368539999,67589.9,67589.9,67589.9,67589.9,0.095,6421.0405,2,False
1771368485790,2026-02-17 22:48:05.790000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.5,1999.5,1999.5,3.214,6426.393,4,False
1771368485790,2026-02-17 22:48:05.790000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,32.28,2751.2244,2,False
1771368485790,2026-02-17 22:48:05.790000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.47,290.93,3,False
1771368485790,2026-02-17 22:48:05.790000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4779,1.4779,1.4779,147.7,218.28583,2,False
1771368486800,2026-02-17 22:48:06.800000,BTCUSDT,1771368480000,1771368539999,67589.9,67589.9,67589.9,67589.9,0.126,8516.3274,3,False
1771368486800,2026-02-17 22:48:06.800000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.6,1999.5,1999.6,3.93,7858.1066,5,False
1771368486800,2026-02-17 22:48:06.800000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,32.28,2751.2244,2,False
1771368486800,2026-02-17 22:48:06.800000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.47,290.93,3,False
1771368486800,2026-02-17 22:48:06.800000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4779,1.4779,1.4779,147.7,218.28583,2,False
1771368487822,2026-02-17 22:48:07.822000,BTCUSDT,1771368480000,1771368539999,67589.9,67589.9,67589.9,67589.9,0.147,9935.7153,4,False
1771368487822,2026-02-17 22:48:07.822000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.6,1999.5,1999.5,4.303,8603.9201,6,False
1771368487822,2026-02-17 22:48:07.822000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,32.28,2751.2244,2,False
1771368487822,2026-02-17 22:48:07.822000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.68,420.92,4,False
1771368487822,2026-02-17 22:48:07.822000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4779,1.4779,1.4779,147.7,218.28583,2,False
1771368488832,2026-02-17 22:48:08.832000,BTCUSDT,1771368480000,1771368539999,67589.9,67589.9,67589.9,67589.9,0.172,11625.4628,5,False
1771368488832,2026-02-17 22:48:08.832000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.6,1999.5,1999.5,5.785,11567.1791,7,False
1771368488832,2026-02-17 22:48:08.832000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,32.28,2751.2244,2,False
1771368488832,2026-02-17 22:48:08.832000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.68,420.92,4,False
1771368488832,2026-02-17 22:48:08.832000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4779,1.4779,1.4779,211.2,312.13248,3,False
1771368489848,2026-02-17 22:48:09.848000,BTCUSDT,1771368480000,1771368539999,67589.9,67589.9,67589.9,67589.9,0.172,11625.4628,5,False
1771368489848,2026-02-17 22:48:09.848000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.6,1999.5,1999.6,5.871,11739.1447,8,False
1771368489848,2026-02-17 22:48:09.848000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,32.28,2751.2244,2,False
1771368489848,2026-02-17 22:48:09.848000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.68,420.92,4,False
1771368489848,2026-02-17 22:48:09.848000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4779,1.4779,1.4779,211.2,312.13248,3,False
1771368490860,2026-02-17 22:48:10.860000,BTCUSDT,1771368480000,1771368539999,67589.9,67589.9,67589.9,67589.9,0.201,13585.5699,6,False
1771368490860,2026-02-17 22:48:10.860000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.6,1999.5,1999.6,5.871,11739.1447,8,False
1771368490860,2026-02-17 22:48:10.860000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,41.84,3566.0232,3,False
1771368490860,2026-02-17 22:48:10.860000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.81,501.39,5,False
1771368490860,2026-02-17 22:48:10.860000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4779,1.4779,1.4779,211.2,312.13248,3,False
1771368491876,2026-02-17 22:48:11.876000,BTCUSDT,1771368480000,1771368539999,67589.9,67589.9,67589.9,67589.9,0.201,13585.5699,6,False
1771368491876,2026-02-17 22:48:11.876000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.6,1999.5,1999.6,5.871,11739.1447,8,False
1771368491876,2026-02-17 22:48:11.876000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,41.84,3566.0232,3,False
1771368491876,2026-02-17 22:48:11.876000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.81,501.39,5,False
1771368491876,2026-02-17 22:48:11.876000,XRPUSDT,1771368480000,1771368539999,1.4779,1.478,1.4779,1.478,269.2,397.85648,4,False
1771368492890,2026-02-17 22:48:12.890000,BTCUSDT,1771368480000,1771368539999,67589.9,67604.9,67589.9,67604.9,0.205,13855.9895,7,False
1771368492890,2026-02-17 22:48:12.890000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.7,1999.5,1999.7,6.297,12591.0169,9,False
1771368492890,2026-02-17 22:48:12.890000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,41.84,3566.0232,3,False
1771368492890,2026-02-17 22:48:12.890000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.95,588.05,6,False
1771368492890,2026-02-17 22:48:12.890000,XRPUSDT,1771368480000,1771368539999,1.4779,1.478,1.4779,1.478,269.2,397.85648,4,False
1771368493899,2026-02-17 22:48:13.899000,BTCUSDT,1771368480000,1771368539999,67589.9,67604.9,67589.9,67604.9,0.205,13855.9895,7,False
1771368493899,2026-02-17 22:48:13.899000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.8,1999.5,1999.8,7.007,14010.8749,10,False
1771368493899,2026-02-17 22:48:13.899000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,41.84,3566.0232,3,False
1771368493899,2026-02-17 22:48:13.899000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.95,588.05,6,False
1771368493899,2026-02-17 22:48:13.899000,XRPUSDT,1771368480000,1771368539999,1.4779,1.478,1.4779,1.478,269.2,397.85648,4,False
1771368494916,2026-02-17 22:48:14.916000,BTCUSDT,1771368480000,1771368539999,67589.9,67604.9,67589.9,67604.9,0.205,13855.9895,7,False
1771368494916,2026-02-17 22:48:14.916000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.8,1999.5,1999.8,7.007,14010.8749,10,False
1771368494916,2026-02-17 22:48:14.916000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,41.84,3566.0232,3,False
1771368494916,2026-02-17 22:48:14.916000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,0.95,588.05,6,False
1771368494916,2026-02-17 22:48:14.916000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4779,1.4781,318.1,470.13557,5,False
1771368495932,2026-02-17 22:48:15.932000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67606.9,0.437,29540.1559,11,False
1771368495932,2026-02-17 22:48:15.932000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.8,1999.5,1999.8,7.007,14010.8749,10,False
1771368495932,2026-02-17 22:48:15.932000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,44.16,3763.7568,4,False
1771368495932,2026-02-17 22:48:15.932000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.13,699.47,7,False
1771368495932,2026-02-17 22:48:15.932000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4779,1.4781,318.1,470.13557,5,False
1771368496950,2026-02-17 22:48:16.950000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67606.9,0.437,29540.1559,11,False
1771368496950,2026-02-17 22:48:16.950000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.8,1999.5,1999.8,7.007,14010.8749,10,False
1771368496950,2026-02-17 22:48:16.950000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,46.69,3979.3887,5,False
1771368496950,2026-02-17 22:48:16.950000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.13,699.47,7,False
1771368496950,2026-02-17 22:48:16.950000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4779,1.4781,347.3,513.29609,6,False
1771368497966,2026-02-17 22:48:17.966000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67606.9,0.494,33393.7492,12,False
1771368497966,2026-02-17 22:48:17.966000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.8,1999.5,1999.8,9.65,19296.3463,12,False
1771368497966,2026-02-17 22:48:17.966000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,46.69,3979.3887,5,False
1771368497966,2026-02-17 22:48:17.966000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.13,699.47,7,False
1771368497966,2026-02-17 22:48:17.966000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4779,1.4779,419.9,620.59163,7,False
1771368498974,2026-02-17 22:48:18.974000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67606.9,0.494,33393.7492,12,False
1771368498974,2026-02-17 22:48:18.974000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.8,1999.5,1999.8,9.65,19296.3463,12,False
1771368498974,2026-02-17 22:48:18.974000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,46.69,3979.3887,5,False
1771368498974,2026-02-17 22:48:18.974000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.13,699.47,7,False
1771368498974,2026-02-17 22:48:18.974000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4779,1.4779,419.9,620.59163,7,False
1771368499985,2026-02-17 22:48:19.985000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67606.9,0.623,42115.0393,13,False
1771368499985,2026-02-17 22:48:19.985000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.9,10.36,20716.2753,13,False
1771368499985,2026-02-17 22:48:19.985000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,51.62,4399.5726,6,False
1771368499985,2026-02-17 22:48:19.985000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.15,711.85,8,False
1771368499985,2026-02-17 22:48:19.985000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4779,1.4779,419.9,620.59163,7,False
1771368501002,2026-02-17 22:48:21.002000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67606.9,0.623,42115.0393,13,False
1771368501002,2026-02-17 22:48:21.002000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,11.094,22184.1285,14,False
1771368501002,2026-02-17 22:48:21.002000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,51.62,4399.5726,6,False
1771368501002,2026-02-17 22:48:21.002000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.21,748.99,9,False
1771368501002,2026-02-17 22:48:21.002000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4779,1.4779,419.9,620.59163,7,False
1771368502019,2026-02-17 22:48:22.019000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67606.9,0.623,42115.0393,13,False
1771368502019,2026-02-17 22:48:22.019000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,11.094,22184.1285,14,False
1771368502019,2026-02-17 22:48:22.019000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,51.62,4399.5726,6,False
1771368502019,2026-02-17 22:48:22.019000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.21,748.99,9,False
1771368502019,2026-02-17 22:48:22.019000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4779,1.4779,467.0,690.20072,8,False
1771368503036,2026-02-17 22:48:23.036000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67605.3,0.773,52255.8343,15,False
1771368503036,2026-02-17 22:48:23.036000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,12.22,24435.9033,15,False
1771368503036,2026-02-17 22:48:23.036000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,51.62,4399.5726,6,False
1771368503036,2026-02-17 22:48:23.036000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.21,748.99,9,False
1771368503036,2026-02-17 22:48:23.036000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4779,1.4779,467.0,690.20072,8,False
1771368504048,2026-02-17 22:48:24.048000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67605.3,0.773,52255.8343,15,False
1771368504048,2026-02-17 22:48:24.048000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,12.22,24435.9033,15,False
1771368504048,2026-02-17 22:48:24.048000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,54.95,4683.3885,7,False
1771368504048,2026-02-17 22:48:24.048000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.25,773.75,10,False
1771368504048,2026-02-17 22:48:24.048000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4778,1.4778,531.2,785.07548,9,False
1771368505062,2026-02-17 22:48:25.062000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67593.3,0.866,58542.0112,16,False
1771368505062,2026-02-17 22:48:25.062000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,12.22,24435.9033,15,False
1771368505062,2026-02-17 22:48:25.062000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,54.95,4683.3885,7,False
1771368505062,2026-02-17 22:48:25.062000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.28,792.32,11,False
1771368505062,2026-02-17 22:48:25.062000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4778,1.4778,531.2,785.07548,9,False
1771368506082,2026-02-17 22:48:26.082000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67593.3,0.866,58542.0112,16,False
1771368506082,2026-02-17 22:48:26.082000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,15.934,31863.1605,19,False
1771368506082,2026-02-17 22:48:26.082000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,54.95,4683.3885,7,False
1771368506082,2026-02-17 22:48:26.082000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.28,792.32,11,False
1771368506082,2026-02-17 22:48:26.082000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4778,1.4778,531.2,785.07548,9,False
1771368507100,2026-02-17 22:48:27.100000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67592.0,0.963,65098.4352,17,False
1771368507100,2026-02-17 22:48:27.100000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,15.934,31863.1605,19,False
1771368507100,2026-02-17 22:48:27.100000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,57.8,4926.294,8,False
1771368507100,2026-02-17 22:48:27.100000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.37,848.03,12,False
1771368507100,2026-02-17 22:48:27.100000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4778,1.4778,635.5,939.21002,10,False
1771368508118,2026-02-17 22:48:28.118000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67592.0,1.084,73277.0672,18,False
1771368508118,2026-02-17 22:48:28.118000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,15.934,31863.1605,19,False
1771368508118,2026-02-17 22:48:28.118000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,57.8,4926.294,8,False
1771368508118,2026-02-17 22:48:28.118000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.37,848.03,12,False
1771368508118,2026-02-17 22:48:28.118000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4778,1.4778,635.5,939.21002,10,False
1771368509129,2026-02-17 22:48:29.129000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67592.0,1.084,73277.0672,18,False
1771368509129,2026-02-17 22:48:29.129000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,16.767,33528.9939,20,False
1771368509129,2026-02-17 22:48:29.129000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,61.92,5277.4416,9,False
1771368509129,2026-02-17 22:48:29.129000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.37,848.03,12,False
1771368509129,2026-02-17 22:48:29.129000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4778,1.4778,635.5,939.21002,10,False
1771368510139,2026-02-17 22:48:30.139000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67592.0,1.298,87741.7552,19,False
1771368510139,2026-02-17 22:48:30.139000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,16.767,33528.9939,20,False
1771368510139,2026-02-17 22:48:30.139000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,61.92,5277.4416,9,False
1771368510139,2026-02-17 22:48:30.139000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.37,848.03,12,False
1771368510139,2026-02-17 22:48:30.139000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4778,1.4778,635.5,939.21002,10,False
1771368511155,2026-02-17 22:48:31.155000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67592.0,1.298,87741.7552,19,False
1771368511155,2026-02-17 22:48:31.155000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,18.234,36462.7005,21,False
1771368511155,2026-02-17 22:48:31.155000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,61.92,5277.4416,9,False
1771368511155,2026-02-17 22:48:31.155000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.4,866.6,13,False
1771368511155,2026-02-17 22:48:31.155000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4777,1.4777,701.1,1036.14714,11,False
1771368512168,2026-02-17 22:48:32.168000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67592.0,1.298,87741.7552,19,False
1771368512168,2026-02-17 22:48:32.168000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,18.234,36462.7005,21,False
1771368512168,2026-02-17 22:48:32.168000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,61.92,5277.4416,9,False
1771368512168,2026-02-17 22:48:32.168000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.42,878.98,14,False
1771368512168,2026-02-17 22:48:32.168000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4777,1.4777,701.1,1036.14714,11,False
1771368513183,2026-02-17 22:48:33.183000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67592.0,1.389,93892.6272,20,False
1771368513183,2026-02-17 22:48:33.183000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,18.234,36462.7005,21,False
1771368513183,2026-02-17 22:48:33.183000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,63.69,5428.2987,10,False
1771368513183,2026-02-17 22:48:33.183000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.5,928.5,15,False
1771368513183,2026-02-17 22:48:33.183000,XRPUSDT,1771368480000,1771368539999,1.4779,1.4781,1.4777,1.4777,701.1,1036.14714,11,False
1771368514195,2026-02-17 22:48:34.195000,BTCUSDT,1771368480000,1771368539999,67589.9,67606.9,67589.9,67592.0,1.52,102747.1792,21,False
1771368514195,2026-02-17 22:48:34.195000,ETHUSDT,1771368480000,1771368539999,1999.5,1999.9,1999.5,1999.8,19.049,38092.5375,22,False
1771368514195,2026-02-17 22:48:34.195000,SOLUSDT,1771368480000,1771368539999,85.23,85.23,85.23,85.23,63.69,5428.2987,10,False
1771368514195,2026-02-17 22:48:34.195000,BNBUSDT,1771368480000,1771368539999,619.0,619.0,619.0,619.0,1.5,928.5,15,False
