ts_unix_ms,ts_dt_utc,symbol,bid1_px,bid2_px,bid3_px,bid4_px,bid5_px,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,ask1_px,ask2_px,ask3_px,ask4_px,ask5_px,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,obi5
1771368441175,2026-02-17 22:47:21.175000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,29.085,25.336,131.952,145.664,163.481,2000.0,2000.1,2000.2,2000.3,2000.4,40.651,41.43,171.7,38.698,177.661,0.026280525817629005
1771368441175,2026-02-17 22:47:21.175000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,240.23,3266.64,3562.36,3208.09,3432.13,85.27,85.28,85.29,85.3,85.31,3653.56,4593.66,3040.85,5545.3,4178.14,-0.2103069730790853
1771368441175,2026-02-17 22:47:21.175000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,120.94,276.79,389.54,306.75,82.82,619.1,619.2,619.3,619.4,619.5,21.15,305.88,322.71,284.19,318.04,-0.030932843655946785
1771368441175,2026-02-17 22:47:21.175000,XRPUSDT,1.4777,1.4776,1.4775,1.4774,1.4773,40525.5,18494.8,85491.7,50607.1,57565.5,1.4778,1.4779,1.478,1.4781,1.4782,1530.9,23073.6,81392.8,47618.0,78087.3,0.04331658640030131
1771368442184,2026-02-17 22:47:22.184000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.646,0.009,0.013,2.957,0.01,67615.9,67617.7,67617.8,67617.9,67618.0,2.843,0.009,0.157,0.009,0.027,0.20703125
1771368442184,2026-02-17 22:47:22.184000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,22.794,25.336,131.952,114.248,200.99,2000.0,2000.1,2000.2,2000.3,2000.4,42.465,41.88,170.086,39.164,177.244,0.025338479484225615
1771368442184,2026-02-17 22:47:22.184000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,240.23,3266.64,3562.36,3208.09,3432.13,85.27,85.28,85.29,85.3,85.31,3653.56,4593.66,3040.85,5549.65,4178.14,-0.21040589702438942
1771368442184,2026-02-17 22:47:22.184000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,145.17,252.56,389.54,306.75,92.51,619.1,619.2,619.3,619.4,619.5,21.15,305.88,322.71,284.19,318.04,-0.02683616977650197
1771368442184,2026-02-17 22:47:22.184000,XRPUSDT,1.4777,1.4776,1.4775,1.4774,1.4773,40525.5,18629.8,85491.7,50607.1,57565.5,1.4778,1.4779,1.478,1.4781,1.4782,1530.9,23073.6,66169.6,62840.2,78087.3,0.043585296164543534
1771368443198,2026-02-17 22:47:23.198000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.289,0.009,0.009,2.957,0.01,67615.9,67617.7,67617.8,67617.9,67618.2,3.098,0.009,0.184,0.009,0.009,0.1272583410259791
1771368443198,2026-02-17 22:47:23.198000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,22.794,25.336,131.952,114.248,201.684,2000.0,2000.1,2000.2,2000.3,2000.4,40.851,45.455,171.7,35.222,177.244,0.026427697866290904
1771368443198,2026-02-17 22:47:23.198000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,240.23,3266.64,3562.36,3208.09,3432.13,85.27,85.28,85.29,85.3,85.31,3653.56,4593.66,3040.85,5549.65,4178.14,-0.21040589702438942
1771368443198,2026-02-17 22:47:23.198000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,120.94,276.79,389.54,306.75,92.51,619.1,619.2,619.3,619.4,619.5,21.15,305.88,327.57,289.05,318.04,-0.030699855405151442
1771368443198,2026-02-17 22:47:23.198000,XRPUSDT,1.4777,1.4776,1.4775,1.4774,1.4773,41388.6,18494.8,85491.7,50607.1,56702.4,1.4778,1.4779,1.478,1.4781,1.4782,1281.0,12924.1,76318.4,47618.0,93308.5,0.043860942803922665
1771368444213,2026-02-17 22:47:24.213000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.293,0.009,0.009,2.957,0.01,67615.9,67617.0,67617.7,67617.8,67617.9,3.721,0.148,0.009,0.009,0.009,0.04673354538781498
1771368444213,2026-02-17 22:47:24.213000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,22.994,25.336,131.952,151.755,164.175,2000.0,2000.1,2000.2,2000.3,2000.4,78.151,7.957,171.7,35.222,179.629,0.02430973782887505
1771368444213,2026-02-17 22:47:24.213000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,240.23,3266.64,3562.36,3208.09,3432.13,85.27,85.28,85.29,85.3,85.31,3653.56,4593.66,3040.85,5549.65,4178.14,-0.21040589702438942
1771368444213,2026-02-17 22:47:24.213000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,120.94,276.79,389.54,306.75,92.51,619.1,619.2,619.3,619.4,619.5,21.15,305.88,322.71,289.05,318.04,-0.02877185515028484
1771368444213,2026-02-17 22:47:24.213000,XRPUSDT,1.4777,1.4776,1.4775,1.4774,1.4773,41388.6,18912.3,85491.7,50607.1,56702.4,1.4778,1.4779,1.478,1.4781,1.4782,1530.9,12924.1,76318.4,47618.0,93308.5,0.04414627002363848
1771368445225,2026-02-17 22:47:25.225000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.293,0.009,0.009,2.957,0.01,67615.9,67616.9,67617.0,67617.5,67617.6,3.726,0.009,0.148,0.009,0.031,0.04328740397512493
1771368445225,2026-02-17 22:47:25.225000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,22.266,25.336,131.952,151.755,164.175,2000.0,2000.1,2000.2,2000.3,2000.4,78.151,7.957,171.7,35.222,179.629,0.023576062627111892
1771368445225,2026-02-17 22:47:25.225000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,240.23,3266.64,3562.36,3208.09,3727.77,85.27,85.28,85.29,85.3,85.31,4005.38,4593.66,3040.85,5197.96,4178.14,-0.200190856478441
1771368445225,2026-02-17 22:47:25.225000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,120.94,276.79,389.54,306.75,92.51,619.1,619.2,619.3,619.4,619.5,21.15,305.88,327.57,289.05,318.04,-0.030699855405151442
1771368445225,2026-02-17 22:47:25.225000,XRPUSDT,1.4777,1.4776,1.4775,1.4774,1.4773,78235.5,20457.1,69897.9,50607.1,56702.4,1.4779,1.478,1.4781,1.4782,1.4783,1530.9,76118.2,14012.9,95146.8,24571.2,0.1324084715153505
1771368446234,2026-02-17 22:47:26.234000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.293,0.009,0.009,2.957,0.01,67615.9,67616.9,67617.0,67617.3,67617.8,3.722,0.009,0.157,0.009,0.03,0.042778793418647175
1771368446234,2026-02-17 22:47:26.234000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,22.316,25.336,135.493,151.755,164.175,2000.0,2000.1,2000.2,2000.3,2000.4,78.101,7.957,171.7,35.222,179.59,0.027278481338348936
1771368446234,2026-02-17 22:47:26.234000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,240.23,3266.64,3501.79,3208.09,3727.77,85.27,85.28,85.29,85.3,85.31,3653.56,4593.66,3040.85,5549.65,4178.14,-0.2022672522438257
1771368446234,2026-02-17 22:47:26.234000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,120.94,324.3,389.54,268.95,92.51,619.1,619.2,619.3,619.4,619.5,21.15,305.88,327.57,289.05,318.04,-0.02662809762686481
1771368446234,2026-02-17 22:47:26.234000,XRPUSDT,1.4778,1.4777,1.4776,1.4775,1.4774,135.0,121975.0,20457.1,69897.9,6850.1,1.4779,1.478,1.4781,1.4782,1.4783,1530.9,76118.2,16154.3,95146.8,24571.2,0.013385423826317749
1771368447272,2026-02-17 22:47:27.272000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.293,0.009,0.009,2.957,0.01,67615.9,67616.9,67617.0,67617.3,67618.2,3.716,0.009,0.187,0.009,0.009,0.04239766081871344
1771368447272,2026-02-17 22:47:27.272000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,37.963,25.336,171.805,112.775,164.175,2000.0,2000.1,2000.2,2000.3,2000.4,69.374,3.932,41.141,34.756,179.59,0.21794809281593447
1771368447272,2026-02-17 22:47:27.272000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,240.23,3266.64,3501.79,3208.09,3727.77,85.27,85.28,85.29,85.3,85.31,3653.56,4593.66,3040.85,5549.65,4178.14,-0.2022672522438257
1771368447272,2026-02-17 22:47:27.272000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,120.94,324.3,404.08,254.41,92.51,619.1,619.2,619.3,619.4,619.5,21.15,305.88,327.57,289.05,318.04,-0.02662809762686481
1771368447272,2026-02-17 22:47:27.272000,XRPUSDT,1.4779,1.4778,1.4777,1.4776,1.4775,53035.5,38175.4,98143.8,17647.1,78577.5,1.478,1.4781,1.4782,1.4783,1.4784,8.0,838.4,13250.1,2087.5,15803.8,0.79854462253804
1771368448285,2026-02-17 22:47:28.285000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.291,0.009,0.009,2.957,0.01,67615.9,67616.9,67617.0,67617.3,67618.2,3.715,0.009,0.185,0.009,0.009,0.042545410215774744
1771368448285,2026-02-17 22:47:28.285000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,37.963,25.336,171.805,112.775,172.169,2000.0,2000.1,2000.2,2000.3,2000.4,69.374,7.239,41.141,34.756,179.59,0.22055793125137885
1771368448285,2026-02-17 22:47:28.285000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,240.23,3266.64,3501.79,3208.09,3727.77,85.27,85.28,85.29,85.3,85.31,4005.38,4593.66,3040.85,5197.96,4178.14,-0.20227021859806968
1771368448285,2026-02-17 22:47:28.285000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,145.17,300.07,404.08,254.41,92.51,619.1,619.2,619.3,619.4,619.5,21.15,305.88,327.57,289.05,318.04,-0.02662809762686481
1771368448285,2026-02-17 22:47:28.285000,XRPUSDT,1.4779,1.4778,1.4777,1.4776,1.4775,53035.5,23337.9,98143.8,17647.1,78577.5,1.478,1.4782,1.4783,1.4784,1.4785,8.0,11969.2,2530.0,838.4,106407.1,0.37959538286523764
1771368449300,2026-02-17 22:47:29.300000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.244,0.009,0.009,2.957,0.01,67615.9,67616.9,67617.0,67617.3,67618.2,3.983,0.07,0.157,0.028,0.009,-0.0021236432279377873
1771368449300,2026-02-17 22:47:29.300000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,38.013,25.336,171.805,112.775,172.169,2000.0,2000.1,2000.2,2000.3,2000.4,69.324,7.239,41.141,34.756,180.094,0.21995374431772868
1771368449300,2026-02-17 22:47:29.300000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,240.23,3266.64,3501.79,3208.09,3727.77,85.27,85.28,85.29,85.3,85.31,4060.39,4593.66,3040.85,5197.96,4178.14,-0.20352346616586012
1771368449300,2026-02-17 22:47:29.300000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,145.17,300.07,404.08,254.41,122.51,619.1,619.2,619.3,619.4,619.5,21.15,305.88,327.57,289.05,318.04,-0.014248793173441302
1771368449300,2026-02-17 22:47:29.300000,XRPUSDT,1.4779,1.4778,1.4777,1.4776,1.4775,53035.5,23337.9,98143.8,17647.1,78577.5,1.478,1.4782,1.4783,1.4784,1.4785,8.0,11969.2,2530.0,838.4,102186.2,0.3945928850171633
1771368450315,2026-02-17 22:47:30.315000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.244,0.009,0.009,2.957,0.01,67615.9,67616.9,67617.0,67617.1,67618.2,3.982,0.07,0.157,0.03,0.009,-0.0022413589713344228
1771368450315,2026-02-17 22:47:30.315000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,36.437,25.336,172.982,113.156,172.169,2000.0,2000.1,2000.2,2000.3,2000.4,69.324,7.239,41.141,34.756,180.094,0.21993727672131308
1771368450315,2026-02-17 22:47:30.315000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,240.23,3266.64,3618.77,3208.09,3760.1,85.27,85.28,85.29,85.3,85.31,4060.39,4593.66,3078.07,5176.37,4178.14,-0.19876943053047055
1771368450315,2026-02-17 22:47:30.315000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,145.17,300.07,404.08,254.41,122.51,619.1,619.2,619.3,619.4,619.5,21.15,289.74,348.01,289.05,318.04,-0.015949571267499386
1771368450315,2026-02-17 22:47:30.315000,XRPUSDT,1.4779,1.4778,1.4777,1.4776,1.4775,53035.5,23281.3,98143.8,8870.7,87626.8,1.478,1.4782,1.4783,1.4784,1.4785,8.0,11969.2,2530.0,838.4,102471.3,0.3939070156260047
1771368451325,2026-02-17 22:47:31.325000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.26,0.009,0.009,2.957,0.01,67615.9,67616.9,67617.0,67618.2,67619.2,3.973,0.07,0.187,0.009,0.009,-0.0003532320734724938
1771368451325,2026-02-17 22:47:31.325000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,36.437,25.336,172.982,113.156,172.169,2000.0,2000.1,2000.2,2000.3,2000.4,69.323,7.239,41.141,34.756,180.094,0.2199387075095616
1771368451325,2026-02-17 22:47:31.325000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,240.23,3266.64,3618.77,3208.09,3760.1,85.27,85.28,85.29,85.3,85.31,4060.39,4593.66,3078.07,5176.37,4178.14,-0.19876943053047055
1771368451325,2026-02-17 22:47:31.325000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,145.17,300.07,404.08,254.41,122.51,619.1,619.2,619.3,619.4,619.5,21.15,305.88,327.57,289.05,318.04,-0.014248793173441302
1771368451325,2026-02-17 22:47:31.325000,XRPUSDT,1.4779,1.4778,1.4777,1.4776,1.4775,53035.5,23281.3,98143.8,8870.7,87626.8,1.478,1.4782,1.4783,1.4784,1.4785,8.0,11969.2,2530.0,838.4,102635.4,0.3933189026251154
1771368452340,2026-02-17 22:47:32.340000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.26,0.009,0.009,2.957,0.01,67615.9,67616.9,67617.0,67618.1,67618.2,3.974,0.07,0.189,0.009,0.009,-0.0007062146892657725
1771368452340,2026-02-17 22:47:32.340000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,27.622,25.336,172.982,113.156,172.169,2000.0,2000.1,2000.2,2000.3,2000.4,84.323,7.239,41.141,34.756,180.094,0.19062478895412066
1771368452340,2026-02-17 22:47:32.340000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,232.76,2271.06,2922.34,3208.09,3464.46,85.27,85.28,85.29,85.3,85.31,4978.61,3620.13,3078.07,5176.37,4178.14,-0.26962275615204695
1771368452340,2026-02-17 22:47:32.340000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,347.09,300.07,404.08,52.39,122.51,619.1,619.2,619.3,619.4,619.5,21.15,281.26,356.77,289.05,318.04,-0.016100882278597777
1771368452340,2026-02-17 22:47:32.340000,XRPUSDT,1.4779,1.4778,1.4777,1.4776,1.4775,53035.5,23281.3,98143.8,8870.7,87626.8,1.478,1.4782,1.4783,1.4784,1.4785,8.0,11969.2,2530.0,838.4,102808.7,0.39269835656740837
1771368453350,2026-02-17 22:47:33.350000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.244,0.009,0.009,2.957,0.01,67615.9,67616.9,67617.0,67617.2,67618.2,3.973,0.07,0.157,0.041,0.009,-0.0024767071588632722
1771368453350,2026-02-17 22:47:33.350000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,27.622,25.336,172.982,113.156,172.169,2000.0,2000.1,2000.2,2000.3,2000.4,84.323,7.239,41.141,34.756,180.845,0.18958454760467167
1771368453350,2026-02-17 22:47:33.350000,SOLUSDT,85.26,85.25,85.24,85.23,85.22,232.76,2270.99,2922.34,3208.09,3464.46,85.27,85.28,85.29,85.3,85.31,4069.19,4593.35,3078.07,5180.72,4178.14,-0.27112477186201267
1771368453350,2026-02-17 22:47:33.350000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,322.86,324.3,404.08,52.39,122.51,619.1,619.2,619.3,619.4,619.5,21.15,297.4,336.05,289.05,318.04,-0.014289561585799564
1771368453350,2026-02-17 22:47:33.350000,XRPUSDT,1.4783,1.4782,1.4781,1.478,1.4779,51633.9,22244.2,100181.2,7676.9,55106.5,1.4784,1.4785,1.4786,1.4787,1.4788,11969.2,25054.8,62447.3,97072.7,66065.5,-0.05159012213781423
1771368454367,2026-02-17 22:47:34.367000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.272,0.009,0.009,2.957,0.01,67615.9,67616.1,67616.9,67617.0,67617.2,3.973,0.029,0.07,0.157,0.009,0.002236609770453118
1771368454367,2026-02-17 22:47:34.367000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,27.412,25.336,135.477,150.663,174.549,2000.0,2000.1,2000.2,2000.3,2000.4,109.38,10.342,41.141,34.756,177.709,0.1580001466002831
1771368454367,2026-02-17 22:47:34.367000,SOLUSDT,85.25,85.24,85.23,85.22,85.21,240.23,3603.92,3818.24,3553.09,3040.41,85.26,85.27,85.28,85.29,85.3,3834.23,3468.5,4594.78,3641.78,5184.35,-0.184900997812149
1771368454367,2026-02-17 22:47:34.367000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,347.09,300.07,404.08,52.39,122.51,619.1,619.2,619.3,619.4,619.5,21.15,297.4,336.05,289.05,318.04,-0.014289561585799564
1771368454367,2026-02-17 22:47:34.367000,XRPUSDT,1.4783,1.4782,1.4781,1.478,1.4779,51498.9,22244.2,100181.2,7676.9,55106.5,1.4784,1.4785,1.4786,1.4787,1.4788,12821.0,25054.8,62447.3,97072.7,65213.7,-0.05187443973490202
1771368455383,2026-02-17 22:47:35.383000,BTCUSDT,67615.8,67615.3,67615.2,67615.0,67614.3,1.272,0.009,0.009,2.957,0.01,67615.9,67616.0,67616.4,67616.5,67616.9,3.982,0.009,0.009,0.027,0.061,0.020251647693229433
1771368455383,2026-02-17 22:47:35.383000,ETHUSDT,1999.9,1999.8,1999.7,1999.6,1999.5,27.462,25.336,135.477,150.663,174.549,2000.0,2000.1,2000.2,2000.3,2000.4,110.863,10.342,39.527,34.756,177.709,0.15821871151391023
1771368455383,2026-02-17 22:47:35.383000,SOLUSDT,85.24,85.23,85.22,85.21,85.2,537.13,3325.31,3450.46,3449.76,2822.78,85.25,85.26,85.27,85.28,85.29,3893.74,4494.0,3332.6,4778.08,3604.56,-0.19346529163433607
1771368455383,2026-02-17 22:47:35.383000,BNBUSDT,619.0,618.9,618.8,618.7,618.6,347.09,300.07,404.08,52.39,122.51,619.1,619.2,619.3,619.4,619.5,21.15,281.26,357.49,289.05,295.72,-0.007499564920005978
1771368455383,2026-02-17 22:47:35.383000,XRPUSDT,1.4783,1.4782,1.4781,1.478,1.4779,51498.9,22244.2,100181.2,17147.7,55106.5,1.4784,1.4785,1.4786,1.4787,1.4788,12821.0,25054.8,62447.3,112288.7,49998.7,-0.032296295713940354
